Title,Rating,Popularity,Budget,Gross Worldwide,URL,Runtime_minutes,ROI,Director_main,Writer_main,Star_main,Genre_main
Fifty Shades of Grey,4.2,320.0,40000000.0,569651467.0,https://www.imdb.com/title/tt2322441/,125,14.241286675,Sam Taylor-Johnson,Kelly Marcel,Dakota Johnson,Erotic Thriller
Jurassic Park III,6.0,2445.0,93000000.0,368780809.0,https://www.imdb.com/title/tt0163025/,92,3.9653850430107527,Joe Johnston,Michael Crichton,Sam Neill,Dinosaur Adventure
Top Gun,7.0,684.0,15000000.0,357288178.0,https://www.imdb.com/title/tt0092099/,110,23.819211866666667,Tony Scott,Jim Cash,Tom Cruise,Action
Incoruptibilii,7.8,1472.0,25000000.0,76272360.0,https://www.imdb.com/title/tt0094226/,119,3.0508944,Brian De Palma,David Mamet,Kevin Costner,Cop Drama
De la apusul la răsăritul soarelui,7.2,505.0,19000000.0,25839496.0,https://www.imdb.com/title/tt0116367/,108,1.3599734736842106,Robert Rodriguez,Robert Kurtzman,George Clooney,Dark Comedy
Insomnia,7.2,1191.0,46000000.0,113759177.0,https://www.imdb.com/title/tt0278504/,118,2.473025586956522,Christopher Nolan,Hillary Seitz,Al Pacino,Hard-boiled Detective
Domnisoare de onoare,6.8,1010.0,32500000.0,324840797.0,https://www.imdb.com/title/tt1478338/,125,9.995101446153846,Paul Feig,Kristen Wiig,Kristen Wiig,Slapstick
Dispari în 60 de secunde,6.5,2268.0,90000000.0,237202299.0,https://www.imdb.com/title/tt0187078/,118,2.6355811,Dominic Sena,H.B. Halicki,Nicolas Cage,Car Action
Tigru si dragon,7.9,2572.0,17000000.0,213979405.0,https://www.imdb.com/title/tt0190332/,120,12.587023823529412,Ang Lee,Hui-Ling Wang,Chow Yun-Fat,Mandarin
Uitând-o pe Sarah Marshall,7.1,2578.0,30000000.0,105833257.0,https://www.imdb.com/title/tt0800039/,111,3.527775233333333,Nicholas Stoller,Jason Segel,Jason Segel,Feel-Good Romance
Motivat sa ucida,7.4,600.0,50000000.0,127944208.0,https://www.imdb.com/title/tt1197624/,109,2.55888416,F. Gary Gray,Kurt Wimmer,Jamie Foxx,Action
Regatul Cerului,7.3,383.0,130000000.0,214166914.0,https://www.imdb.com/title/tt0320661/,144,1.6474378,Ridley Scott,William Monahan,Martin Hancock,Action Epic
Ace Ventura: Pet Detective,6.9,2054.0,15000000.0,107217396.0,https://www.imdb.com/title/tt0109040/,86,7.1478264,Tom Shadyac,Jack Bernstein,Jim Carrey,Bumbling Detective
Vecini de cosmar,6.3,2475.0,18000000.0,270665134.0,https://www.imdb.com/title/tt2004420/,97,15.036951888888888,Nicholas Stoller,Andrew Jay Cohen,Seth Rogen,Raunchy Comedy
Misiunea: 00.30 A.M.,7.4,722.0,40000000.0,132820716.0,https://www.imdb.com/title/tt1790885/,157,3.3205179,Kathryn Bigelow,Mark Boal,Jason Clarke,Docudrama
Cartierul chinezesc,8.1,1218.0,6000000.0,29232347.0,https://www.imdb.com/title/tt0071315/,130,4.872057833333334,Roman Polanski,Robert Towne,Jack Nicholson,Conspiracy Thriller
"Undeva, cândva în Vest",8.5,714.0,5000000.0,5435312.0,https://www.imdb.com/title/tt0064116/,166,1.0870624,Sergio Leone,Sergio Donati,Claudia Cardinale,Adventure Epic
Pe aripile vântului,8.2,1355.0,3977000.0,402382193.0,https://www.imdb.com/title/tt0031381/,238,101.17731782750818,Victor Fleming,Margaret Mitchell,Thomas Mitchell,Costume Drama
Batman se întoarce,7.1,2314.0,80000000.0,266941512.0,https://www.imdb.com/title/tt0103776/,126,3.3367689,Tim Burton,Bob Kane,Michael Keaton,Dark Fantasy
Să ucizi o pasăre cântătoare,8.3,2052.0,2000000.0,611817.0,https://www.imdb.com/title/tt0056592/,129,0.3059085,Robert Mulligan,Harper Lee,Gregory Peck,Legal Drama
Dictatorul,6.5,1724.0,65000000.0,179379533.0,https://www.imdb.com/title/tt1645170/,83,2.759685123076923,Larry Charles,Sacha Baron Cohen,Sacha Baron Cohen,Dark Comedy
Castelul umblător al lui Howl,8.2,908.0,24000000.0,242482403.0,https://www.imdb.com/title/tt0347149/,119,10.103433458333333,Hayao Miyazaki,Hayao Miyazaki,Chieko Baishô,Japanese
Pitch Perfect,7.1,793.0,17000000.0,115647737.0,https://www.imdb.com/title/tt1981677/,112,6.80280805882353,Jason Moore,Kay Cannon,Anna Kendrick,Teen Comedy
The Fugitive,7.8,1482.0,44000000.0,368875760.0,https://www.imdb.com/title/tt0106977/,130,8.38354,Andrew Davis,Jeb Stuart,Harrison Ford,Conspiracy Thriller
Frumuşica,7.1,937.0,14000000.0,463406268.0,https://www.imdb.com/title/tt0100405/,119,33.100447714285714,Garry Marshall,J.F. Lawton,Richard Gere,Feel-Good Romance
Cei 4 Fantastici: Ascensiunea lui Silver Surfer,5.6,4257.0,130000000.0,301913131.0,https://www.imdb.com/title/tt0486576/,92,2.3224087,Tim Story,Don Payne,Ioan Gruffudd,Alien Invasion
Fear and Loathing in Las Vegas,7.5,1687.0,18500000.0,10680275.0,https://www.imdb.com/title/tt0120669/,118,0.5773121621621622,Terry Gilliam,Hunter S. Thompson,Johnny Depp,Dark Comedy
Frati vitregi,6.9,932.0,65000000.0,128110667.0,https://www.imdb.com/title/tt0838283/,98,1.9709333384615384,Adam McKay,Will Ferrell,Will Ferrell,Buddy Comedy
John Carter,6.6,2016.0,250000000.0,284139100.0,https://www.imdb.com/title/tt0401729/,132,1.1365564,Andrew Stanton,Andrew Stanton,Taylor Kitsch,Action Epic
Pulbere de stele,7.6,1339.0,70000000.0,137515140.0,https://www.imdb.com/title/tt0486655/,127,1.964502,Matthew Vaughn,Jane Goldman,Ian McKellen,Adventure Epic
Dupa 28 de saptamani,6.8,327.0,15000000.0,72304846.0,https://www.imdb.com/title/tt0463854/,99,4.820323066666667,Juan Carlos Fresnadillo,Rowan Joffe,Robert Carlyle,Zombie Horror
Hulk uriasul,5.7,2994.0,137000000.0,245285165.0,https://www.imdb.com/title/tt0286716/,138,1.7904026642335766,Ang Lee,Stan Lee,Eric Bana,Kaiju
Robin Hood,6.6,2409.0,200000000.0,321669741.0,https://www.imdb.com/title/tt0955308/,140,1.608348705,Ridley Scott,Brian Helgeland,Russell Crowe,Action Epic
Shrek al 3-lea,6.1,2452.0,160000000.0,808310187.0,https://www.imdb.com/title/tt0413267/,93,5.05193866875,Raman Hui,William Steig,Mike Myers,Computer Animation
Echipa de soc,6.7,219.0,110000000.0,177238796.0,https://www.imdb.com/title/tt0429493/,117,1.6112617818181818,Joe Carnahan,Joe Carnahan,Liam Neeson,Conspiracy Thriller
Doi cuscri de coșmar,6.4,3924.0,80000000.0,522657936.0,https://www.imdb.com/title/tt0290002/,115,6.5332242,Jay Roach,Jim Herzfeld,Robert De Niro,Romantic Comedy
Aventuri la firul ierbii,7.2,1873.0,120000000.0,363258859.0,https://www.imdb.com/title/tt0120623/,95,3.0271571583333334,John Lasseter,John Lasseter,Dave Foley,Animal Adventure
Absolventul,8.0,928.0,3000000.0,105018402.0,https://www.imdb.com/title/tt0061722/,106,35.006134,Mike Nichols,Calder Willingham,Anne Bancroft,Coming-of-Age
Scoala de rock,7.2,609.0,35000000.0,131098967.0,https://www.imdb.com/title/tt0332379/,109,3.7456847714285715,Richard Linklater,Mike White,Jack Black,High-Concept Comedy
Necunoscutul,6.8,4406.0,30000000.0,135710029.0,https://www.imdb.com/title/tt1401152/,113,4.523667633333333,Jaume Collet-Serra,Oliver Butcher,Liam Neeson,Conspiracy Thriller
Camera 1408,6.8,731.0,25000000.0,132963417.0,https://www.imdb.com/title/tt0450385/,104,5.31853668,Mikael Håfström,Matt Greenberg,John Cusack,Supernatural Horror
Mașina Morții,7.0,1109.0,20000000.0,31126421.0,https://www.imdb.com/title/tt1028528/,127,1.55632105,Quentin Tarantino,Quentin Tarantino,Kurt Russell,Car Action
O familie geniala,7.6,1602.0,21000000.0,71446365.0,https://www.imdb.com/title/tt0265666/,110,3.4022078571428573,Wes Anderson,Wes Anderson,Gene Hackman,Quirky Comedy
Apollo 13,7.7,1578.0,52000000.0,355770228.0,https://www.imdb.com/title/tt0112384/,140,6.8417351538461535,Ron Howard,Jim Lovell,Tom Hanks,Docudrama
Hannibal,6.8,762.0,87000000.0,351692268.0,https://www.imdb.com/title/tt0212985/,131,4.042439862068965,Ridley Scott,Thomas Harris,Anthony Hopkins,Psychological Drama
Hellboy si Armata de Aur,7.0,3531.0,85000000.0,168319243.0,https://www.imdb.com/title/tt0411477/,120,1.9802263882352942,Guillermo del Toro,Guillermo del Toro,Ron Perlman,Steampunk
Lumea de dincolo,7.0,1233.0,22000000.0,95708457.0,https://www.imdb.com/title/tt0320691/,121,4.350384409090909,Len Wiseman,Kevin Grevioux,Kate Beckinsale,Dark Fantasy
Cabina telefonică,7.1,2706.0,13000000.0,97837138.0,https://www.imdb.com/title/tt0183649/,81,7.525933692307692,Joel Schumacher,Larry Cohen,Colin Farrell,Psychological Thriller
Îngeri și demoni,6.7,2359.0,150000000.0,485930816.0,https://www.imdb.com/title/tt0808151/,138,3.2395387733333334,Ron Howard,David Koepp,Tom Hanks,Conspiracy Thriller
Patriotul,7.2,1694.0,110000000.0,215294342.0,https://www.imdb.com/title/tt0187393/,165,1.957221290909091,Roland Emmerich,Robert Rodat,Mel Gibson,Epic
Alien 3,6.4,1857.0,50000000.0,159814498.0,https://www.imdb.com/title/tt0103644/,114,3.19628996,David Fincher,Dan O'Bannon,Sigourney Weaver,Alien Invasion
Aproape celebri,7.9,755.0,60000000.0,47387566.0,https://www.imdb.com/title/tt0181875/,122,0.7897927666666666,Cameron Crowe,Cameron Crowe,Billy Crudup,Coming-of-Age
Vanilla Sky - Deschide ochii,6.9,1077.0,68000000.0,203388341.0,https://www.imdb.com/title/tt0259711/,136,2.991005014705882,Cameron Crowe,Alejandro Amenábar,Tom Cruise,Psychological Thriller
3 idioți,8.4,922.0,6600000.0,60262836.0,https://www.imdb.com/title/tt1187043/,170,9.130732727272727,Rajkumar Hirani,Abhijat Joshi,Aamir Khan,Hindi
Jumanji,7.1,316.0,65000000.0,262821940.0,https://www.imdb.com/title/tt0113497/,104,4.043414461538462,Joe Johnston,Jonathan Hensleigh,Robin Williams,High-Concept Comedy
Camera de refugiu,6.8,2383.0,48000000.0,197079546.0,https://www.imdb.com/title/tt0258000/,112,4.105823875,David Fincher,David Koepp,Jodie Foster,Psychological Thriller
Descendentii,7.3,3730.0,20000000.0,177243185.0,https://www.imdb.com/title/tt1033575/,115,8.86215925,Alexander Payne,Alexander Payne,George Clooney,Tragedy
Cronici,7.0,1465.0,12000000.0,126636097.0,https://www.imdb.com/title/tt1706593/,89,10.553008083333333,Josh Trank,Max Landis,Dane DeHaan,B-Action
Dragonul rosu,7.2,726.0,78000000.0,209196298.0,https://www.imdb.com/title/tt0289765/,124,2.6820038205128207,Brett Ratner,Thomas Harris,Anthony Hopkins,Psychological Thriller
Supraviețuitorul,7.5,1788.0,40000000.0,154802912.0,https://www.imdb.com/title/tt1091191/,121,3.8700728,Peter Berg,Peter Berg,Mark Wahlberg,Docudrama
Dredd 3D: Ultima judecata,7.1,2625.0,50000000.0,41037742.0,https://www.imdb.com/title/tt1343727/,95,0.82075484,Pete Travis,John Wagner,Karl Urban,Cyberpunk
Furios si iute 4 - Piese originale,6.5,1350.0,85000000.0,360405638.0,https://www.imdb.com/title/tt1013752/,107,4.240066329411765,Justin Lin,Chris Morgan,Vin Diesel,Action Epic
The Grey: La limita supravietuirii,6.7,2688.0,25000000.0,79781695.0,https://www.imdb.com/title/tt1601913/,117,3.1912678,Joe Carnahan,Joe Carnahan,Liam Neeson,Survival
Notting Hill,7.2,1064.0,42000000.0,364019088.0,https://www.imdb.com/title/tt0125439/,124,8.667121142857143,Roger Michell,Richard Curtis,Julia Roberts,Feel-Good Romance
Cod Rosu la Casa Alba,6.5,980.0,70000000.0,170270201.0,https://www.imdb.com/title/tt2302755/,119,2.4324314428571427,Antoine Fuqua,Creighton Rothenberger,Gerard Butler,One-Person Army Action
Kick-Ass 2,6.5,4673.0,28000000.0,60795985.0,https://www.imdb.com/title/tt1650554/,103,2.1712851785714284,Jeff Wadlow,Jeff Wadlow,Aaron Taylor-Johnson,Superhero
Battleship,5.8,2820.0,209000000.0,303025485.0,https://www.imdb.com/title/tt1440129/,131,1.4498827033492823,Peter Berg,Jon Hoeber,Taylor Kitsch,Alien Invasion
Insidios,6.8,285.0,1500000.0,100106454.0,https://www.imdb.com/title/tt1591095/,103,66.737636,James Wan,Leigh Whannell,Patrick Wilson,Supernatural Horror
Total Recall,6.2,2289.0,125000000.0,198467607.0,https://www.imdb.com/title/tt1386703/,118,1.587740856,Len Wiseman,Kurt Wimmer,Colin Farrell,Cyberpunk
Era si timpul!,7.8,611.0,12000000.0,87100748.0,https://www.imdb.com/title/tt2194499/,123,7.258395666666667,Richard Curtis,Richard Curtis,Domhnall Gleeson,Feel-Good Romance
Zoolander Manechinul,6.5,2045.0,28000000.0,60780981.0,https://www.imdb.com/title/tt0196229/,90,2.1707493214285716,Ben Stiller,Drake Sather,Ben Stiller,Satire
Contact,7.5,1318.0,90000000.0,171120329.0,https://www.imdb.com/title/tt0118884/,150,1.901336988888889,Robert Zemeckis,James V. Hart,Jena Malone,Psychological Drama
Non-Stop,6.9,3510.0,50000000.0,222809600.0,https://www.imdb.com/title/tt2024469/,106,4.456192,Jaume Collet-Serra,John W. Richardson,Liam Neeson,Psychological Thriller
Drumul spre pierzanie,7.6,1699.0,80000000.0,181001478.0,https://www.imdb.com/title/tt0257044/,117,2.262518475,Sam Mendes,Max Allan Collins,Tyler Hoechlin,Epic
Placinta americana 2,6.5,4082.0,30000000.0,287553595.0,https://www.imdb.com/title/tt0252866/,108,9.585119833333334,J.B. Rogers,Adam Herz,Jason Biggs,Raunchy Comedy
Spatiu de birou,7.6,961.0,10000000.0,10829894.0,https://www.imdb.com/title/tt0151804/,89,1.0829894,Mike Judge,Mike Judge,Ron Livingston,Dark Comedy
Noe,5.8,3863.0,125000000.0,359200044.0,https://www.imdb.com/title/tt1959490/,138,2.873600352,Darren Aronofsky,Darren Aronofsky,Russell Crowe,Action Epic
Gardienii destinului,7.0,2837.0,50200000.0,127869379.0,https://www.imdb.com/title/tt1385826/,106,2.5471987848605577,George Nolfi,George Nolfi,Matt Damon,Political Thriller
Singur acasă: Pierdut în New York,6.9,2101.0,28000000.0,358994850.0,https://www.imdb.com/title/tt0104431/,120,12.821244642857144,Chris Columbus,John Hughes,Macaulay Culkin,High-Concept Comedy
Schimbul,7.7,1537.0,55000000.0,113398237.0,https://www.imdb.com/title/tt0824747/,141,2.061786127272727,Clint Eastwood,J. Michael Straczynski,Angelina Jolie,Docudrama
James Bond - GoldenEye,7.2,1057.0,60000000.0,352194034.0,https://www.imdb.com/title/tt0113189/,130,5.869900566666667,Martin Campbell,Ian Fleming,Pierce Brosnan,Spy
Umbre întunecate,6.2,883.0,150000000.0,245527149.0,https://www.imdb.com/title/tt1077368/,113,1.63684766,Tim Burton,Seth Grahame-Smith,Johnny Depp,Dark Fantasy
Resident evil: Experiment fatal,6.6,1572.0,33000000.0,102984862.0,https://www.imdb.com/title/tt0120804/,100,3.120753393939394,Paul W.S. Anderson,Paul W.S. Anderson,Ryan McCluskey,One-Person Army Action
Vicky Cristina Barcelona,7.1,2015.0,15500000.0,96409830.0,https://www.imdb.com/title/tt0497465/,96,6.219989032258065,Woody Allen,Woody Allen,Rebecca Hall,Steamy Romance
Visul alb,7.5,2522.0,53000000.0,83282296.0,https://www.imdb.com/title/tt0221027/,124,1.5713640754716982,Ted Demme,Bruce Porter,Johnny Depp,Docudrama
The Boondock Saints,7.6,2324.0,6000000.0,45325.0,https://www.imdb.com/title/tt0144117/,108,0.0075541666666666665,Troy Duffy,Troy Duffy,Willem Dafoe,Dark Comedy
Sucker Punch: Evadare din realitate,6.1,2440.0,82000000.0,89792502.0,https://www.imdb.com/title/tt0978764/,110,1.095030512195122,Zack Snyder,Zack Snyder,Emily Browning,Action Epic
Lincoln,7.3,1560.0,65000000.0,275293450.0,https://www.imdb.com/title/tt0443272/,150,4.2352838461538465,Steven Spielberg,Tony Kushner,Daniel Day-Lewis,Docudrama
Razbunare si adrenalina,6.9,3226.0,12000000.0,42931041.0,https://www.imdb.com/title/tt0479884/,88,3.57758675,Mark Neveldine,Mark Neveldine,Jason Statham,Dark Comedy
Van Helsing,6.1,959.0,160000000.0,300157638.0,https://www.imdb.com/title/tt0338526/,131,1.8759852375,Stephen Sommers,Stephen Sommers,Hugh Jackman,Dark Fantasy
Prieteni model,6.8,2562.0,28000000.0,92649419.0,https://www.imdb.com/title/tt0430922/,99,3.3089078214285714,David Wain,Timothy Dowling,Paul Rudd,Buddy Comedy
Numarul patru,6.1,2029.0,60000000.0,149878437.0,https://www.imdb.com/title/tt1464540/,111,2.49797395,D.J. Caruso,Alfred Gough,Alex Pettyfer,Alien Invasion
RocknRolla,7.2,2319.0,18000000.0,25742207.0,https://www.imdb.com/title/tt1032755/,114,1.4301226111111112,Guy Ritchie,Guy Ritchie,Gerard Butler,Dark Comedy
Dimineata mortii,7.2,1188.0,26000000.0,102280356.0,https://www.imdb.com/title/tt0363547/,101,3.933859846153846,Zack Snyder,George A. Romero,Sarah Polley,Body Horror
Parfum de femeie,8.0,1281.0,31000000.0,134095253.0,https://www.imdb.com/title/tt0105323/,156,4.325653322580645,Martin Brest,Giovanni Arpino,Al Pacino,Epic
Pitch Black,7.0,2822.0,23000000.0,53187659.0,https://www.imdb.com/title/tt0134847/,109,2.312506913043478,David Twohy,Jim Wheat,Vin Diesel,Monster Horror
Epoca de gheață 2: Dezghețul,6.8,3935.0,80000000.0,667376392.0,https://www.imdb.com/title/tt0438097/,91,8.3422049,Carlos Saldanha,Peter Gaulke,Ray Romano,Animal Adventure
Sinucideri misterioase,6.6,566.0,60000000.0,256697520.0,https://www.imdb.com/title/tt0368447/,108,4.278292,M. Night Shyamalan,M. Night Shyamalan,Sigourney Weaver,Conspiracy Thriller
Sicario: Asasinul,7.7,442.0,30000000.0,84997446.0,https://www.imdb.com/title/tt3397884/,121,2.8332482,Denis Villeneuve,Taylor Sheridan,Emily Blunt,Contemporary Western
Mandrie si prejudecata,7.8,359.0,28000000.0,128579425.0,https://www.imdb.com/title/tt0414387/,129,4.592122321428572,Joe Wright,Deborah Moggach,Keira Knightley,Costume Drama
Dispărută Fără Urmă,7.6,1682.0,19000000.0,34612443.0,https://www.imdb.com/title/tt0452623/,114,1.8217075263157896,Ben Affleck,Ben Affleck,Casey Affleck,Cop Drama
Remuscare,7.8,860.0,30000000.0,129266061.0,https://www.imdb.com/title/tt0783233/,123,4.3088687,Joe Wright,Ian McEwan,Saoirse Ronan,Epic
Annie Hall,7.9,110.0,4000000.0,38290571.0,https://www.imdb.com/title/tt0075686/,93,9.57264275,Woody Allen,Woody Allen,Woody Allen,Romantic Comedy
Lawrence din Arabia,8.3,1309.0,15000000.0,45995357.0,https://www.imdb.com/title/tt0056172/,227,3.0663571333333333,David Lean,Robert Bolt,Peter O'Toole,Adventure Epic
Paul. Un extraterestru fugit de-acasa,6.9,2157.0,40000000.0,97984015.0,https://www.imdb.com/title/tt1092026/,104,2.449600375,Greg Mottola,Simon Pegg,Mia Stallard,Alien Invasion
Multumim ca fumati!,7.5,4135.0,6500000.0,39323027.0,https://www.imdb.com/title/tt0427944/,92,6.049696461538462,Jason Reitman,Jason Reitman,Joan Lunden,Dark Comedy
"Mai furios, mai iute",5.9,2449.0,76000000.0,236353236.0,https://www.imdb.com/title/tt0322259/,107,3.109911,John Singleton,Gary Scott Thompson,Paul Walker,Car Action
Spotlight,8.1,633.0,20000000.0,98690254.0,https://www.imdb.com/title/tt1895587/,129,4.9345127,Tom McCarthy,Josh Singer,Mark Ruffalo,Docudrama
21: Sansa vietii lui,6.8,2317.0,35000000.0,159808370.0,https://www.imdb.com/title/tt0478087/,123,4.5659534285714285,Robert Luketic,Peter Steinfeld,Jim Sturgess,True Crime
Blade,7.1,733.0,45000000.0,131211897.0,https://www.imdb.com/title/tt0120611/,120,2.9158199333333332,Stephen Norrington,David S. Goyer,Wesley Snipes,Martial Arts
Fântâna,7.1,2129.0,35000000.0,16468343.0,https://www.imdb.com/title/tt0414993/,97,0.4705240857142857,Darren Aronofsky,Darren Aronofsky,Hugh Jackman,Epic
Armă mortală,7.6,1889.0,15000000.0,120207127.0,https://www.imdb.com/title/tt0093409/,109,8.013808466666667,Richard Donner,Shane Black,Mel Gibson,Cop Drama
Batman Forever,5.5,2437.0,100000000.0,336567158.0,https://www.imdb.com/title/tt0112462/,121,3.36567158,Joel Schumacher,Bob Kane,Val Kilmer,Superhero
Parfumul: Povestea unei crime,7.5,1582.0,60000000.0,135039924.0,https://www.imdb.com/title/tt0396171/,147,2.2506654,Tom Tykwer,Andrew Birkin,Ben Whishaw,Period Drama
Don Jon,6.5,1854.0,3000000.0,39439355.0,https://www.imdb.com/title/tt2229499/,90,13.146451666666668,Joseph Gordon-Levitt,Joseph Gordon-Levitt,Joseph Gordon-Levitt,Dark Comedy
Minciuni adevarate,7.3,1983.0,115000000.0,378882411.0,https://www.imdb.com/title/tt0111503/,141,3.2946296608695653,James Cameron,James Cameron,Arnold Schwarzenegger,High-Concept Comedy
Spre Soare,7.2,1587.0,32500000.0,38903511.0,https://www.imdb.com/title/tt0448134/,107,1.1970311076923077,Danny Boyle,Alex Garland,Cliff Curtis,Psychological Thriller
Artistul,7.8,2979.0,15000000.0,133471171.0,https://www.imdb.com/title/tt1655442/,100,8.898078066666667,Michel Hazanavicius,Michel Hazanavicius,Jean Dujardin,Period Drama
Jerry Maguire,7.3,957.0,50000000.0,273552592.0,https://www.imdb.com/title/tt0116695/,139,5.47105184,Cameron Crowe,Cameron Crowe,Tom Cruise,Feel-Good Romance
Cititorul,7.6,1923.0,32000000.0,108902486.0,https://www.imdb.com/title/tt0976051/,124,3.4032026875,Stephen Daldry,David Hare,Ralph Fiennes,Period Drama
Batman si Robin,3.8,2051.0,125000000.0,238259753.0,https://www.imdb.com/title/tt0118688/,125,1.906078024,Joel Schumacher,Bob Kane,Arnold Schwarzenegger,Superhero
21 de grame,7.6,2595.0,20000000.0,60466876.0,https://www.imdb.com/title/tt0315733/,124,3.0233438,Alejandro G. Iñárritu,Guillermo Arriaga,Sean Penn,Tragedy
Agentii de rezerva,6.7,944.0,100000000.0,170458922.0,https://www.imdb.com/title/tt1386588/,107,1.70458922,Adam McKay,Adam McKay,Will Ferrell,Buddy Cop
Lorzii crimei,7.6,2271.0,31250000.0,56107312.0,https://www.imdb.com/title/tt0765443/,100,1.795433984,David Cronenberg,Steven Knight,Josef Altin,Gangster
Viatã de stafie,7.4,201.0,15000000.0,74852535.0,https://www.imdb.com/title/tt0094721/,92,4.990169,Tim Burton,Michael McDowell,Alec Baldwin,Dark Comedy
Nopti fierbinti,7.9,303.0,15000000.0,43117303.0,https://www.imdb.com/title/tt0118749/,155,2.8744868666666665,Paul Thomas Anderson,Paul Thomas Anderson,Luis Guzmán,Period Drama
